00:01	|R 2315	|V 35.3	|I 0.3	|W 9	|TH 99%	|B 35%	|Wh 307	|T 34.0	|Pa 0W	|Pi 0	
00:17	|R 10	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.2	|Pa 51W	|Pi 99	
00:18	|R 1	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.2	|Pa 51W	|Pi 99	
00:19	|R 1	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:20	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:21	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:22	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:23	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:24	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:25	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:26	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:27	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.3	|Pa 51W	|Pi 99	
00:28	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:29	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:30	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:31	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:32	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:33	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:34	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:35	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:36	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.5	|Pa 51W	|Pi 99	
00:37	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:38	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:39	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.5	|Pa 51W	|Pi 99	
00:40	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.4	|Pa 51W	|Pi 99	
00:41	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.5	|Pa 51W	|Pi 99	
00:42	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.5	|Pa 51W	|Pi 99	
00:43	|R 0	|V 35.4	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 308	|T 34.5	|Pa 51W	|Pi 99	
00:44	|R 0	|V 35.5	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 309	|T 34.5	|Pa 51W	|Pi 99	
00:45	|R 0	|V 35.5	|I 0.0	|W 0	|TH 0%	|B 34%	|Wh 309	|T 34.5	|Pa 51W	|Pi 99	
