00:01	|R 1794	|V 40.9	|I 11.2	|W 457	|TH 80%	|B 99%	|Wh 0	|T 22.9	|Pa 457W	|Pi 99	
00:24	|R 2422	|V 39.7	|I 30.1	|W 1194	|TH 72%	|B 68%	|Wh 10	|T 26.9	|Pa 1824W	|Pi 99	
00:25	|R 2571	|V 39.5	|I 31.8	|W 1255	|TH 75%	|B 68%	|Wh 11	|T 27.1	|Pa 1797W	|Pi 99	
00:26	|R 2518	|V 39.7	|I 28.7	|W 1139	|TH 73%	|B 68%	|Wh 11	|T 27.3	|Pa 1767W	|Pi 99	
00:27	|R 2557	|V 39.7	|I 28.7	|W 1140	|TH 73%	|B 68%	|Wh 11	|T 27.4	|Pa 1740W	|Pi 99	
00:28	|R 2564	|V 39.8	|I 27.1	|W 1080	|TH 73%	|B 68%	|Wh 12	|T 27.4	|Pa 1713W	|Pi 99	
00:29	|R 2589	|V 39.5	|I 26.8	|W 1060	|TH 73%	|B 68%	|Wh 12	|T 27.5	|Pa 1686W	|Pi 2	
00:30	|R 2578	|V 39.6	|I 28.3	|W 1119	|TH 75%	|B 68%	|Wh 12	|T 27.5	|Pa 1665W	|Pi 3	
00:31	|R 2613	|V 39.5	|I 29.2	|W 1154	|TH 75%	|B 68%	|Wh 12	|T 27.6	|Pa 1646W	|Pi 5	
00:32	|R 2582	|V 39.7	|I 28.9	|W 1148	|TH 75%	|B 68%	|Wh 13	|T 27.7	|Pa 1628W	|Pi 6	
00:33	|R 2642	|V 39.6	|I 30.2	|W 1195	|TH 75%	|B 68%	|Wh 13	|T 27.8	|Pa 1613W	|Pi 8	
00:34	|R 2685	|V 39.4	|I 30.5	|W 1200	|TH 79%	|B 68%	|Wh 13	|T 27.8	|Pa 1599W	|Pi 9	
00:35	|R 2795	|V 39.3	|I 35.3	|W 1386	|TH 80%	|B 77%	|Wh 14	|T 28.0	|Pa 1592W	|Pi 9	
00:36	|R 2779	|V 39.3	|I 35.5	|W 1394	|TH 78%	|B 77%	|Wh 14	|T 28.1	|Pa 1586W	|Pi 10	
00:37	|R 2793	|V 39.3	|I 34.1	|W 1340	|TH 80%	|B 77%	|Wh 14	|T 28.2	|Pa 1579W	|Pi 11	
00:38	|R 2773	|V 39.4	|I 38.5	|W 1517	|TH 79%	|B 77%	|Wh 15	|T 28.2	|Pa 1577W	|Pi 11	
00:39	|R 2764	|V 39.4	|I 35.2	|W 1387	|TH 79%	|B 77%	|Wh 15	|T 28.4	|Pa 1571W	|Pi 11	
00:40	|R 2725	|V 39.3	|I 32.7	|W 1283	|TH 78%	|B 77%	|Wh 16	|T 28.5	|Pa 1563W	|Pi 12	
00:41	|R 2648	|V 39.5	|I 32.0	|W 1265	|TH 77%	|B 77%	|Wh 16	|T 28.5	|Pa 1555W	|Pi 13	
00:42	|R 2685	|V 39.6	|I 30.5	|W 1207	|TH 77%	|B 77%	|Wh 16	|T 28.7	|Pa 1546W	|Pi 13	
00:43	|R 2519	|V 39.7	|I 27.5	|W 1092	|TH 73%	|B 77%	|Wh 17	|T 28.8	|Pa 1534W	|Pi 14	
00:44	|R 2636	|V 39.4	|I 28.4	|W 1120	|TH 75%	|B 77%	|Wh 17	|T 28.8	|Pa 1524W	|Pi 15	
00:45	|R 2653	|V 39.5	|I 28.5	|W 1124	|TH 75%	|B 77%	|Wh 17	|T 29.0	|Pa 1514W	|Pi 16	
00:46	|R 2633	|V 39.5	|I 29.0	|W 1145	|TH 77%	|B 76%	|Wh 18	|T 29.0	|Pa 1505W	|Pi 17	
00:47	|R 2597	|V 39.4	|I 31.2	|W 1227	|TH 75%	|B 76%	|Wh 18	|T 29.2	|Pa 1499W	|Pi 17	
00:48	|R 2644	|V 39.3	|I 32.1	|W 1260	|TH 77%	|B 76%	|Wh 18	|T 29.3	|Pa 1493W	|Pi 18	
00:49	|R 2625	|V 39.4	|I 31.5	|W 1242	|TH 77%	|B 76%	|Wh 19	|T 29.3	|Pa 1488W	|Pi 18	
00:50	|R 2654	|V 39.4	|I 31.0	|W 1221	|TH 78%	|B 76%	|Wh 19	|T 29.5	|Pa 1482W	|Pi 19	
00:51	|R 2681	|V 39.3	|I 33.2	|W 1303	|TH 78%	|B 76%	|Wh 19	|T 29.6	|Pa 1478W	|Pi 19	
00:52	|R 2692	|V 39.4	|I 32.7	|W 1288	|TH 77%	|B 76%	|Wh 20	|T 29.6	|Pa 1474W	|Pi 19	
00:53	|R 2672	|V 39.3	|I 32.1	|W 1260	|TH 77%	|B 76%	|Wh 20	|T 29.8	|Pa 1470W	|Pi 20	
00:54	|R 2655	|V 39.3	|I 32.8	|W 1290	|TH 78%	|B 76%	|Wh 20	|T 29.9	|Pa 1466W	|Pi 20	
00:55	|R 2704	|V 39.3	|I 34.3	|W 1346	|TH 79%	|B 76%	|Wh 21	|T 29.9	|Pa 1464W	|Pi 20	
00:56	|R 2681	|V 39.2	|I 35.3	|W 1382	|TH 79%	|B 76%	|Wh 21	|T 30.0	|Pa 1462W	|Pi 20	
00:57	|R 2743	|V 39.3	|I 34.7	|W 1364	|TH 79%	|B 75%	|Wh 21	|T 30.2	|Pa 1460W	|Pi 20	
00:58	|R 1219	|V 40.5	|I 18.9	|W 766	|TH 0%	|B 75%	|Wh 22	|T 30.3	|Pa 1448W	|Pi 21	
00:59	|R 5	|V 40.6	|I 0.0	|W 0	|TH 0%	|B 75%	|Wh 22	|T 30.0	|Pa 1448W	|Pi 21	
01:00	|R 72	|V 40.6	|I 0.0	|W 0	|TH 41%	|B 75%	|Wh 22	|T 30.0	|Pa 1448W	|Pi 21	
01:01	|R 2326	|V 40.0	|I 8.7	|W 349	|TH 64%	|B 75%	|Wh 22	|T 29.9	|Pa 1428W	|Pi 23	
01:02	|R 2252	|V 39.8	|I 18.5	|W 734	|TH 68%	|B 75%	|Wh 22	|T 30.0	|Pa 1415W	|Pi 24	
01:03	|R 2221	|V 39.9	|I 23.6	|W 940	|TH 72%	|B 75%	|Wh 22	|T 30.1	|Pa 1407W	|Pi 25	
01:04	|R 2407	|V 39.6	|I 26.5	|W 1049	|TH 71%	|B 75%	|Wh 23	|T 30.3	|Pa 1401W	|Pi 25	
01:05	|R 2317	|V 39.9	|I 24.5	|W 978	|TH 66%	|B 75%	|Wh 23	|T 30.4	|Pa 1394W	|Pi 26	
01:06	|R 2245	|V 39.9	|I 17.9	|W 714	|TH 66%	|B 75%	|Wh 23	|T 30.4	|Pa 1382W	|Pi 27	
01:07	|R 2731	|V 40.2	|I 20.3	|W 816	|TH 68%	|B 75%	|Wh 24	|T 30.5	|Pa 1373W	|Pi 28	
01:08	|R 2411	|V 39.6	|I 18.1	|W 717	|TH 71%	|B 82%	|Wh 23	|T 30.5	|Pa 1362W	|Pi 29	
01:09	|R 2316	|V 39.7	|I 23.6	|W 935	|TH 68%	|B 82%	|Wh 24	|T 30.6	|Pa 1356W	|Pi 29	
01:10	|R 2337	|V 39.8	|I 23.2	|W 922	|TH 68%	|B 82%	|Wh 24	|T 30.7	|Pa 1349W	|Pi 30	
01:11	|R 2404	|V 39.5	|I 24.4	|W 963	|TH 72%	|B 82%	|Wh 24	|T 30.8	|Pa 1343W	|Pi 30	
01:12	|R 2506	|V 39.3	|I 31.9	|W 1254	|TH 75%	|B 82%	|Wh 24	|T 30.9	|Pa 1341W	|Pi 30	
01:13	|R 2534	|V 39.3	|I 33.0	|W 1296	|TH 75%	|B 82%	|Wh 25	|T 31.0	|Pa 1341W	|Pi 30	
01:14	|R 2482	|V 39.5	|I 29.2	|W 1154	|TH 73%	|B 82%	|Wh 25	|T 31.1	|Pa 1338W	|Pi 31	
01:15	|R 2468	|V 39.5	|I 28.4	|W 1122	|TH 73%	|B 82%	|Wh 26	|T 31.3	|Pa 1335W	|Pi 31	
01:16	|R 2524	|V 39.2	|I 31.9	|W 1248	|TH 73%	|B 82%	|Wh 26	|T 31.4	|Pa 1334W	|Pi 31	
01:17	|R 2585	|V 39.3	|I 31.2	|W 1227	|TH 75%	|B 82%	|Wh 26	|T 31.5	|Pa 1332W	|Pi 31	
01:18	|R 2595	|V 39.3	|I 33.1	|W 1299	|TH 77%	|B 82%	|Wh 26	|T 31.6	|Pa 1332W	|Pi 31	
01:19	|R 2593	|V 39.3	|I 32.4	|W 1272	|TH 75%	|B 76%	|Wh 27	|T 31.7	|Pa 1331W	|Pi 31	
01:20	|R 2581	|V 39.3	|I 32.0	|W 1257	|TH 75%	|B 76%	|Wh 27	|T 31.8	|Pa 1330W	|Pi 31	
01:21	|R 2528	|V 39.5	|I 29.4	|W 1162	|TH 75%	|B 76%	|Wh 28	|T 31.9	|Pa 1328W	|Pi 31	
01:22	|R 2531	|V 39.2	|I 31.9	|W 1248	|TH 75%	|B 76%	|Wh 28	|T 32.0	|Pa 1327W	|Pi 32	
01:23	|R 2558	|V 39.2	|I 32.7	|W 1283	|TH 77%	|B 76%	|Wh 28	|T 32.2	|Pa 1326W	|Pi 32	
01:24	|R 2621	|V 39.2	|I 33.0	|W 1294	|TH 77%	|B 76%	|Wh 28	|T 32.2	|Pa 1326W	|Pi 32	
01:25	|R 2578	|V 39.3	|I 32.4	|W 1273	|TH 79%	|B 76%	|Wh 29	|T 32.4	|Pa 1325W	|Pi 32	
01:26	|R 2686	|V 39.3	|I 35.0	|W 1374	|TH 73%	|B 76%	|Wh 29	|T 32.5	|Pa 1325W	|Pi 32	
01:27	|R 1696	|V 40.4	|I 16.8	|W 677	|TH 0%	|B 76%	|Wh 30	|T 32.6	|Pa 1317W	|Pi 32	
01:28	|R 3	|V 40.5	|I 0.0	|W 0	|TH 0%	|B 76%	|Wh 30	|T 32.3	|Pa 1317W	|Pi 32	
01:29	|R 1	|V 40.5	|I 0.0	|W 0	|TH 0%	|B 76%	|Wh 30	|T 32.2	|Pa 1317W	|Pi 32	
01:30	|R 2363	|V 39.5	|I 3.6	|W 140	|TH 68%	|B 78%	|Wh 30	|T 32.2	|Pa 1303W	|Pi 34	
01:31	|R 1803	|V 40.2	|I 15.4	|W 618	|TH 59%	|B 78%	|Wh 30	|T 32.2	|Pa 1295W	|Pi 34	
01:32	|R 2053	|V 39.9	|I 16.0	|W 640	|TH 63%	|B 78%	|Wh 30	|T 32.3	|Pa 1287W	|Pi 35	
01:33	|R 2293	|V 39.5	|I 22.2	|W 876	|TH 69%	|B 78%	|Wh 30	|T 32.3	|Pa 1282W	|Pi 35	
01:34	|R 2153	|V 39.7	|I 23.0	|W 911	|TH 68%	|B 78%	|Wh 31	|T 32.5	|Pa 1278W	|Pi 36	
01:35	|R 2456	|V 40.1	|I 14.8	|W 593	|TH 68%	|B 78%	|Wh 31	|T 32.6	|Pa 1270W	|Pi 36	
01:36	|R 2028	|V 39.9	|I 17.6	|W 702	|TH 61%	|B 78%	|Wh 31	|T 32.6	|Pa 1264W	|Pi 37	
01:37	|R 2127	|V 39.8	|I 17.3	|W 688	|TH 63%	|B 78%	|Wh 31	|T 32.6	|Pa 1257W	|Pi 37	
01:38	|R 2181	|V 39.7	|I 19.6	|W 780	|TH 64%	|B 78%	|Wh 31	|T 32.7	|Pa 1252W	|Pi 38	
01:39	|R 2291	|V 39.6	|I 22.5	|W 891	|TH 68%	|B 78%	|Wh 32	|T 32.7	|Pa 1248W	|Pi 38	
01:40	|R 2309	|V 39.5	|I 26.3	|W 1039	|TH 69%	|B 78%	|Wh 32	|T 32.8	|Pa 1246W	|Pi 38	
01:41	|R 2293	|V 39.5	|I 26.2	|W 1034	|TH 71%	|B 79%	|Wh 32	|T 32.9	|Pa 1243W	|Pi 39	
01:42	|R 2337	|V 39.4	|I 28.3	|W 1115	|TH 71%	|B 79%	|Wh 32	|T 33.1	|Pa 1242W	|Pi 39	
01:43	|R 2389	|V 39.5	|I 27.8	|W 1098	|TH 71%	|B 79%	|Wh 33	|T 33.1	|Pa 1240W	|Pi 39	
01:44	|R 2306	|V 39.6	|I 26.0	|W 1031	|TH 68%	|B 79%	|Wh 33	|T 33.2	|Pa 1238W	|Pi 39	
01:45	|R 2156	|V 39.7	|I 24.0	|W 953	|TH 71%	|B 79%	|Wh 33	|T 33.3	|Pa 1235W	|Pi 39	
01:46	|R 2357	|V 39.5	|I 26.4	|W 1042	|TH 72%	|B 79%	|Wh 33	|T 33.3	|Pa 1233W	|Pi 39	
01:47	|R 2391	|V 39.4	|I 25.6	|W 1007	|TH 72%	|B 79%	|Wh 34	|T 33.5	|Pa 1231W	|Pi 40	
01:48	|R 2358	|V 39.4	|I 27.6	|W 1089	|TH 71%	|B 79%	|Wh 34	|T 33.6	|Pa 1230W	|Pi 40	
01:49	|R 2405	|V 39.4	|I 27.2	|W 1072	|TH 72%	|B 79%	|Wh 34	|T 33.6	|Pa 1228W	|Pi 40	
01:50	|R 2463	|V 39.4	|I 28.2	|W 1112	|TH 73%	|B 79%	|Wh 35	|T 33.7	|Pa 1227W	|Pi 40	
01:51	|R 2537	|V 39.2	|I 32.5	|W 1273	|TH 73%	|B 79%	|Wh 35	|T 33.8	|Pa 1227W	|Pi 40	
01:52	|R 2487	|V 39.3	|I 28.7	|W 1129	|TH 73%	|B 76%	|Wh 35	|T 33.8	|Pa 1226W	|Pi 40	
01:53	|R 2495	|V 39.3	|I 30.3	|W 1191	|TH 73%	|B 76%	|Wh 35	|T 33.9	|Pa 1226W	|Pi 40	
01:54	|R 2485	|V 39.4	|I 28.1	|W 1107	|TH 75%	|B 76%	|Wh 36	|T 34.0	|Pa 1225W	|Pi 40	
01:55	|R 2470	|V 39.3	|I 30.8	|W 1210	|TH 73%	|B 76%	|Wh 36	|T 34.0	|Pa 1225W	|Pi 40	
01:56	|R 2559	|V 39.2	|I 31.2	|W 1224	|TH 77%	|B 76%	|Wh 36	|T 34.1	|Pa 1225W	|Pi 40	
01:57	|R 2574	|V 39.1	|I 34.0	|W 1329	|TH 77%	|B 76%	|Wh 37	|T 34.2	|Pa 1226W	|Pi 40	
01:58	|R 2661	|V 38.9	|I 37.0	|W 1439	|TH 80%	|B 76%	|Wh 37	|T 34.2	|Pa 1228W	|Pi 40	
01:59	|R 3137	|V 39.7	|I 34.9	|W 1384	|TH 77%	|B 76%	|Wh 38	|T 34.4	|Pa 1229W	|Pi 40	
02:00	|R 2510	|V 38.9	|I 31.1	|W 1210	|TH 77%	|B 76%	|Wh 38	|T 34.3	|Pa 1229W	|Pi 40	
02:01	|R 2612	|V 38.9	|I 40.4	|W 1572	|TH 79%	|B 76%	|Wh 38	|T 34.5	|Pa 1232W	|Pi 39	
02:02	|R 2712	|V 38.8	|I 40.7	|W 1579	|TH 80%	|B 76%	|Wh 38	|T 34.6	|Pa 1235W	|Pi 39	
02:03	|R 2685	|V 38.8	|I 41.1	|W 1595	|TH 80%	|B 73%	|Wh 39	|T 34.7	|Pa 1238W	|Pi 39	
02:04	|R 2738	|V 38.8	|I 40.2	|W 1561	|TH 82%	|B 73%	|Wh 39	|T 34.8	|Pa 1241W	|Pi 39	
02:05	|R 2785	|V 38.7	|I 41.6	|W 1608	|TH 82%	|B 73%	|Wh 40	|T 34.9	|Pa 1244W	|Pi 38	
02:06	|R 2734	|V 38.9	|I 38.7	|W 1505	|TH 66%	|B 73%	|Wh 40	|T 34.9	|Pa 1246W	|Pi 38	
02:07	|R 889	|V 40.2	|I 12.3	|W 494	|TH 0%	|B 73%	|Wh 42	|T 35.0	|Pa 1240W	|Pi 39	
02:08	|R 4	|V 40.3	|I 0.0	|W 0	|TH 0%	|B 73%	|Wh 42	|T 34.7	|Pa 1240W	|Pi 39	
02:09	|R 1	|V 40.4	|I 0.0	|W 0	|TH 0%	|B 73%	|Wh 42	|T 34.7	|Pa 1240W	|Pi 39	
02:10	|R 1	|V 40.4	|I 0.0	|W 0	|TH 0%	|B 73%	|Wh 42	|T 34.4	|Pa 1240W	|Pi 39	
02:11	|R 0	|V 40.4	|I 0.0	|W 0	|TH 0%	|B 73%	|Wh 42	|T 34.3	|Pa 1240W	|Pi 39	
02:12	|R 0	|V 40.4	|I 0.0	|W 0	|TH 0%	|B 73%	|Wh 42	|T 34.2	|Pa 1240W	|Pi 39	
02:13	|R 0	|V 40.5	|I 0.0	|W 0	|TH 0%	|B 73%	|Wh 42	|T 34.1	|Pa 1240W	|Pi 39	
02:14	|R 1510	|V 40.4	|I 0.1	|W 4	|TH 69%	|B 81%	|Wh 42	|T 34.0	|Pa 1240W	|Pi 39	
02:15	|R 2000	|V 39.9	|I 23.1	|W 923	|TH 58%	|B 81%	|Wh 42	|T 34.0	|Pa 1237W	|Pi 39	
02:16	|R 2294	|V 39.4	|I 17.4	|W 686	|TH 71%	|B 81%	|Wh 41	|T 34.1	|Pa 1233W	|Pi 39	
02:17	|R 2372	|V 39.3	|I 30.1	|W 1183	|TH 71%	|B 81%	|Wh 41	|T 34.3	|Pa 1232W	|Pi 39	
02:18	|R 2309	|V 39.3	|I 28.2	|W 1106	|TH 71%	|B 81%	|Wh 42	|T 34.4	|Pa 1231W	|Pi 40	
02:19	|R 2389	|V 39.3	|I 32.1	|W 1262	|TH 77%	|B 81%	|Wh 42	|T 34.5	|Pa 1231W	|Pi 40	
02:20	|R 2399	|V 39.2	|I 38.3	|W 1502	|TH 75%	|B 81%	|Wh 42	|T 34.5	|Pa 1234W	|Pi 39	
02:21	|R 2514	|V 39.1	|I 35.5	|W 1388	|TH 77%	|B 81%	|Wh 43	|T 34.5	|Pa 1235W	|Pi 39	
02:22	|R 2657	|V 39.0	|I 36.8	|W 1435	|TH 79%	|B 81%	|Wh 43	|T 34.5	|Pa 1236W	|Pi 39	
02:23	|R 2734	|V 39.0	|I 37.8	|W 1475	|TH 79%	|B 81%	|Wh 43	|T 34.5	|Pa 1238W	|Pi 39	
02:24	|R 2684	|V 39.2	|I 35.5	|W 1390	|TH 79%	|B 81%	|Wh 44	|T 34.5	|Pa 1239W	|Pi 39	
02:25	|R 1507	|V 40.2	|I 22.1	|W 887	|TH 0%	|B 75%	|Wh 45	|T 34.6	|Pa 1237W	|Pi 39	
02:26	|R 90	|V 40.3	|I 0.0	|W 0	|TH 0%	|B 75%	|Wh 45	|T 34.4	|Pa 1237W	|Pi 39	
02:27	|R 1	|V 40.4	|I 0.0	|W 0	|TH 0%	|B 75%	|Wh 45	|T 34.0	|Pa 1237W	|Pi 39	
02:28	|R 1	|V 40.4	|I 0.0	|W 0	|TH 0%	|B 75%	|Wh 45	|T 33.8	|Pa 1237W	|Pi 39	
02:29	|R 0	|V 40.4	|I 0.0	|W 0	|TH 0%	|B 75%	|Wh 45	|T 33.7	|Pa 1237W	|Pi 39	
02:30	|R 0	|V 40.4	|I 0.0	|W 0	|TH 0%	|B 75%	|Wh 45	|T 33.5	|Pa 1237W	|Pi 39	
02:31	|R 0	|V 40.4	|I 0.0	|W 0	|TH 22%	|B 75%	|Wh 45	|T 33.5	|Pa 1237W	|Pi 39	
02:32	|R 1770	|V 40.1	|I 13.0	|W 520	|TH 52%	|B 75%	|Wh 45	|T 33.4	|Pa 1231W	|Pi 40	
02:33	|R 2161	|V 39.7	|I 16.4	|W 651	|TH 66%	|B 75%	|Wh 45	|T 33.4	|Pa 1227W	|Pi 40	
02:34	|R 2372	|V 39.3	|I 30.2	|W 1186	|TH 75%	|B 75%	|Wh 45	|T 33.6	|Pa 1226W	|Pi 40	
02:35	|R 2490	|V 39.1	|I 34.1	|W 1334	|TH 77%	|B 75%	|Wh 45	|T 33.7	|Pa 1227W	|Pi 40	
02:36	|R 2505	|V 39.1	|I 36.1	|W 1411	|TH 77%	|B 81%	|Wh 45	|T 33.8	|Pa 1229W	|Pi 40	
02:37	|R 2643	|V 39.0	|I 38.2	|W 1490	|TH 79%	|B 81%	|Wh 46	|T 33.9	|Pa 1231W	|Pi 40	
02:38	|R 2695	|V 39.0	|I 36.2	|W 1409	|TH 77%	|B 81%	|Wh 46	|T 34.0	|Pa 1232W	|Pi 39	
02:39	|R 2623	|V 39.0	|I 34.6	|W 1347	|TH 77%	|B 81%	|Wh 46	|T 34.1	|Pa 1233W	|Pi 39	
02:40	|R 2672	|V 39.0	|I 36.0	|W 1403	|TH 78%	|B 81%	|Wh 47	|T 34.2	|Pa 1234W	|Pi 39	
02:41	|R 2781	|V 39.0	|I 35.2	|W 1371	|TH 80%	|B 81%	|Wh 47	|T 34.3	|Pa 1235W	|Pi 39	
02:42	|R 2687	|V 39.1	|I 34.2	|W 1336	|TH 78%	|B 81%	|Wh 48	|T 34.4	|Pa 1236W	|Pi 39	
02:43	|R 2670	|V 39.1	|I 33.3	|W 1301	|TH 78%	|B 81%	|Wh 48	|T 34.5	|Pa 1236W	|Pi 39	
02:44	|R 2780	|V 38.9	|I 33.7	|W 1309	|TH 80%	|B 81%	|Wh 48	|T 34.5	|Pa 1237W	|Pi 39	
02:45	|R 2765	|V 38.9	|I 37.2	|W 1447	|TH 78%	|B 81%	|Wh 49	|T 34.7	|Pa 1238W	|Pi 39	
02:46	|R 2714	|V 40.1	|I 23.4	|W 939	|TH 0%	|B 81%	|Wh 50	|T 34.8	|Pa 1236W	|Pi 39	
02:47	|R 395	|V 40.2	|I 0.0	|W 0	|TH 0%	|B 74%	|Wh 50	|T 34.7	|Pa 1236W	|Pi 39	
02:48	|R 2	|V 40.3	|I 0.0	|W 0	|TH 0%	|B 74%	|Wh 51	|T 34.4	|Pa 1236W	|Pi 39	
02:49	|R 1	|V 40.3	|I 0.0	|W 0	|TH 0%	|B 74%	|Wh 51	|T 34.3	|Pa 1236W	|Pi 39	
02:50	|R 0	|V 40.3	|I 0.0	|W 0	|TH 71%	|B 74%	|Wh 51	|T 34.2	|Pa 1236W	|Pi 39	
02:51	|R 3038	|V 40.3	|I 18.9	|W 762	|TH 16%	|B 74%	|Wh 51	|T 34.3	|Pa 1233W	|Pi 39	
02:52	|R 2283	|V 39.5	|I 11.4	|W 449	|TH 68%	|B 74%	|Wh 50	|T 34.2	|Pa 1227W	|Pi 40	
02:53	|R 2105	|V 39.9	|I 12.3	|W 492	|TH 63%	|B 74%	|Wh 50	|T 34.3	|Pa 1222W	|Pi 40	
02:54	|R 2356	|V 39.3	|I 18.8	|W 739	|TH 72%	|B 74%	|Wh 50	|T 34.3	|Pa 1219W	|Pi 41	
02:55	|R 2367	|V 39.3	|I 28.7	|W 1129	|TH 72%	|B 74%	|Wh 50	|T 34.5	|Pa 1219W	|Pi 41	
02:56	|R 2468	|V 39.1	|I 28.5	|W 1115	|TH 75%	|B 74%	|Wh 50	|T 34.6	|Pa 1218W	|Pi 41	
02:57	|R 2519	|V 39.1	|I 35.5	|W 1388	|TH 77%	|B 74%	|Wh 51	|T 34.8	|Pa 1219W	|Pi 41	
02:58	|R 2581	|V 39.0	|I 34.8	|W 1357	|TH 77%	|B 78%	|Wh 51	|T 34.9	|Pa 1220W	|Pi 40	
02:59	|R 2669	|V 38.8	|I 38.6	|W 1497	|TH 79%	|B 78%	|Wh 51	|T 35.0	|Pa 1222W	|Pi 40	
03:00	|R 2744	|V 38.8	|I 38.6	|W 1497	|TH 82%	|B 78%	|Wh 51	|T 35.1	|Pa 1223W	|Pi 40	
03:01	|R 2735	|V 38.9	|I 40.0	|W 1554	|TH 80%	|B 78%	|Wh 52	|T 35.3	|Pa 1226W	|Pi 40	
03:02	|R 2716	|V 38.8	|I 39.4	|W 1530	|TH 80%	|B 78%	|Wh 52	|T 35.4	|Pa 1227W	|Pi 40	
03:03	|R 2064	|V 39.9	|I 34.5	|W 1374	|TH 0%	|B 78%	|Wh 54	|T 35.5	|Pa 1228W	|Pi 40	
03:04	|R 243	|V 40.2	|I 0.4	|W 14	|TH 0%	|B 78%	|Wh 55	|T 35.5	|Pa 1228W	|Pi 40	
03:05	|R 1022	|V 40.2	|I 0.1	|W 2	|TH 72%	|B 78%	|Wh 55	|T 35.3	|Pa 1228W	|Pi 40	
03:06	|R 1950	|V 40.0	|I 12.0	|W 478	|TH 68%	|B 78%	|Wh 54	|T 35.3	|Pa 1224W	|Pi 40	
03:07	|R 2243	|V 39.5	|I 20.1	|W 792	|TH 72%	|B 78%	|Wh 54	|T 35.3	|Pa 1221W	|Pi 40	
03:08	|R 2522	|V 39.0	|I 28.8	|W 1123	|TH 77%	|B 78%	|Wh 54	|T 35.5	|Pa 1220W	|Pi 40	
